Model Outputs
250
,,salto:LAbsAnkleAngle,,,salto:LAnkleAngles,,,salto:LAnkleForce,,,salto:LAnkleMoment,,,salto:LAnklePower,,,salto:LFE,,,,,,,,,salto:LFO,,,,,,,,,salto:LFootProgressAngles,,,salto:LGroundReactionForce,,,salto:LGroundReactionMoment,,,salto:LHipAngles,,,salto:LHipForce,,,salto:LHipMoment,,,salto:LHipPower,,,salto:LKneeAngles,,,salto:LKneeForce,,,salto:LKneeMoment,,,salto:LKneePower,,,salto:LNormalisedGRF,,,salto:LPelvisAngles,,,salto:LTI,,,,,,,,,salto:LTO,,,,,,,,,salto:PEL,,,,,,,,,salto:RAbsAnkleAngle,,,salto:RAnkleAngles,,,salto:RAnkleForce,,,salto:RAnkleMoment,,,salto:RAnklePower,,,salto:RFE,,,,,,,,,salto:RFO,,,,,,,,,salto:RFootProgressAngles,,,salto:RHipAngles,,,salto:RHipForce,,,salto:RHipMoment,,,salto:RHipPower,,,salto:RKneeAngles,,,salto:RKneeForce,,,salto:RKneeMoment,,,salto:RKneePower,,,salto:RPelvisAngles,,,salto:RTI,,,,,,,,,salto:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
1909,0,30.1334,0,0,33.2349,5.11262,-23.6603,13.9317,2.07365,1.25084,1697.72,287.591,395.562,0,0,-0.38845,24.43,-42.4299,95.1531,459.016,615.018,450.751,397.869,397.869,397.869,76.331,-64.9067,86.8564,449.532,533.84,79.8208,209.592,209.592,209.592,-92.5351,-7.23824,-164.218,0.628719,-0.49078,14.2586,465.888,-1276.71,-182.475,64.8285,-1.68039,-16.293,-7.58077,3.51527,-9.22177,1695.28,1636.15,-551.591,0,0,0.387657,74.2704,-8.53913,9.81885,7.06318,3.43171,-11.185,1382.82,823.827,236.567,0,0,0.0721509,5.00285,-6.40896,145.348,-22.0032,0.688085,-171.057,-31.0617,16.9233,76.6212,501.378,394.654,101.251,395.326,395.326,395.326,76.331,-64.9067,86.8564,430.531,601.003,76.8471,69.864,69.8641,69.8641,-18.674,14.9924,80.1178,559.01,326.125,751.242,296.532,296.532,296.532,31.6904,0,0,31.7217,-0.0871519,-2.44062,-0.143601,-0.0124544,0.00842699,-18.123,-5.89437e-16,3.43452,0,0,0.000837366,26.3954,-57.0229,104.543,748.255,607.41,536.235,379.18,379.18,379.18,40.4947,-65.6,53.9561,709.955,481.073,233.214,216.518,216.518,216.518,-108.133,-8.09225,-154.469,75.2866,2.34432,29.0493,1.22323,-0.982363,1.08777,-236.898,229.065,2.94863,0,0,0.0615015,104.092,44.0323,-2.93149,-0.392684,-0.0656214,0.498062,-35.9437,4.62925,3.35408,0,0,0.00940242,-22.0032,-0.688085,171.057,-26.9115,42.9047,61.8836,632.891,359.088,289.924,348.252,348.252,348.252,40.4947,-65.6,53.9561,741.062,542.968,212.948,72.1727,72.1727,72.1727
1910,0,30.1746,0,0,33.2633,5.09212,-23.5956,13.9136,2.0674,1.26914,1705.44,289.089,395.565,0,0,-0.360183,24.3777,-42.3697,95.1707,459.258,615.701,450.503,397.97,397.97,397.97,76.3124,-64.8661,86.8185,449.566,534.069,79.7814,209.592,209.592,209.592,-92.5575,-7.1971,-164.242,0.639356,-0.504617,14.241,479.774,-1273.79,-183.218,64.7751,-1.6626,-16.2678,-7.54678,3.5078,-9.21723,1684.54,1634.41,-551.051,0,0,0.47776,74.2743,-8.57276,9.75568,7.07787,3.42414,-11.1529,1381,821.133,236.37,0,0,0.148282,5.1439,-6.51739,145.168,-22.0233,0.709769,-171.08,-31.0944,17.0206,76.6623,501.362,394.872,101.258,395.332,395.332,395.332,76.3124,-64.8661,86.8184,430.594,601.24,76.781,69.8641,69.8641,69.8641,-18.7038,14.9936,80.1431,559.229,327.186,751.436,296.532,296.532,296.532,31.6918,0,0,31.7246,-0.0760737,-2.48848,-0.143805,-0.0126215,0.00774663,-18.2355,-5.83716e-16,3.25011,0,0,0.000580022,26.4454,-56.9512,104.283,748.873,608.437,536.562,379.076,379.076,379.076,40.3454,-65.6624,54.0407,711.193,481.388,233.544,216.518,216.518,216.518,-108.182,-7.96996,-154.403,75.3074,2.26662,28.7611,1.21434,-0.98066,1.08848,-233.416,226.952,2.23825,0,0,0.0572723,104.126,43.6712,-2.98052,-0.392568,-0.070062,0.493963,-36.3201,5.46335,3.20437,0,0,0.00751974,-22.0233,-0.709769,171.08,-27.0495,42.8648,61.8358,633.946,359.541,290.3,348.468,348.468,348.468,40.3454,-65.6624,54.0407,742.375,543.232,213.236,72.1727,72.1727,72.1727
1911,0,30.2117,0,0,33.2854,5.06988,-23.5255,13.8941,2.061,1.28522,1712.42,290.427,395.481,0,0,-0.330852,24.3222,-42.2992,95.179,459.509,616.346,450.272,398.073,398.073,398.073,76.2914,-64.8292,86.7726,449.603,534.307,79.743,209.592,209.592,209.592,-92.5773,-7.153,-164.274,0.65012,-0.517126,14.2219,492.921,-1270.78,-183.838,64.7137,-1.6436,-16.2322,-7.51182,3.49756,-9.21241,1674.16,1631.96,-550.013,0,0,0.563092,74.264,-8.59883,9.69009,7.08959,3.41431,-11.1209,1378.48,817.893,236.229,0,0,0.222849,5.27141,-6.62712,144.974,-22.0433,0.731171,-171.103,-31.1194,17.1164,76.7043,501.332,395.092,101.26,395.334,395.334,395.334,76.2914,-64.8292,86.7726,430.668,601.487,76.719,69.8641,69.8641,69.8641,-18.7333,14.9948,80.1677,559.448,328.247,751.685,296.532,296.532,296.532,31.6885,0,0,31.7231,-0.0635976,-2.54239,-0.143916,-0.0128885,0.00701511,-18.3408,-5.93764e-16,3.07684,0,0,0.000336301,26.4873,-56.8792,104.025,749.52,609.448,536.923,378.977,378.977,378.977,40.1981,-65.7311,54.1165,712.47,481.745,233.871,216.518,216.518,216.518,-108.223,-7.84884,-154.331,75.3243,2.18493,28.4769,1.20554,-0.978008,1.08892,-229.941,224.395,1.46533,0,0,0.052537,104.141,43.3165,-3.03436,-0.392432,-0.0741921,0.489436,-36.7112,6.361,3.06466,0,0,0.00567979,-22.0433,-0.731171,171.103,-27.176,42.8175,61.7916,635.027,360.036,290.656,348.684,348.684,348.684,40.1981,-65.7311,54.1166,743.733,543.537,213.531,72.1727,72.1726,72.1727
1912,0,30.2447,0,0,33.3018,5.04648,-23.4516,13.8737,2.05455,1.29886,1718.68,291.626,395.324,0,0,-0.300183,24.2632,-42.2192,95.1793,459.77,616.952,450.059,398.179,398.179,398.179,76.2681,-64.7956,86.7197,449.643,534.552,79.7062,209.592,209.592,209.592,-92.5946,-7.10632,-164.312,0.66092,-0.528028,14.2019,505.261,-1267.75,-184.321,64.6443,-1.62341,-16.1876,-7.4765,3.4851,-9.20744,1664.35,1628.93,-548.484,0,0,0.643278,74.24,-8.61883,9.62378,7.09828,3.40245,-11.0896,1375.25,814.142,236.146,0,0,0.295502,5.38255,-6.73721,144.77,-22.0633,0.75231,-171.125,-31.1373,17.2104,76.7461,501.291,395.312,101.257,395.333,395.333,395.333,76.2681,-64.7956,86.7197,430.752,601.743,76.6613,69.8641,69.864,69.864,-18.7627,14.9961,80.1918,559.668,329.308,751.991,296.532,296.532,296.532,31.6812,0,0,31.7177,-0.0500644,-2.60088,-0.143919,-0.013259,0.00624402,-18.4359,-6.17555e-16,2.91821,0,0,0.000106512,26.5198,-56.8076,103.773,750.195,610.443,537.316,378.885,378.885,378.885,40.0535,-65.8064,54.1841,713.786,482.143,234.196,216.518,216.518,216.518,-108.256,-7.72849,-154.254,75.3369,2.09931,28.2,1.19705,-0.974387,1.08914,-226.54,221.41,0.638197,0,0,0.0472848,104.136,42.9713,-3.09272,-0.392296,-0.0779486,0.484528,-37.1088,7.31184,2.93766,0,0,0.00384306,-22.0633,-0.75231,171.125,-27.2914,42.7629,61.7501,636.133,360.572,290.991,348.899,348.899,348.899,40.0535,-65.8063,54.1841,745.136,543.883,213.833,72.1727,72.1727,72.1727
1913,0,30.2736,0,0,33.3132,5.02252,-23.376,13.8526,2.04814,1.30996,1724.27,292.706,395.108,0,0,-0.267917,24.2004,-42.1306,95.1733,460.042,617.52,449.865,398.289,398.289,398.289,76.2431,-64.765,86.6609,449.685,534.798,79.6713,209.592,209.592,209.592,-92.6098,-7.05744,-164.355,0.67169,-0.537119,14.1813,516.751,-1264.75,-184.657,64.5672,-1.60205,-16.1358,-7.4412,3.47096,-9.20241,1655.27,1625.49,-546.49,0,0,0.718138,74.2028,-8.63425,9.55842,7.10395,3.38888,-11.0594,1371.33,809.938,236.118,0,0,0.365863,5.47522,-6.84699,144.559,-22.0832,0.77322,-171.147,-31.1484,17.3023,76.7865,501.24,395.528,101.25,395.332,395.332,395.332,76.2431,-64.765,86.6609,430.845,602.003,76.6079,69.8641,69.8641,69.864,-18.7919,14.9975,80.2154,559.892,330.369,752.354,296.532,296.532,296.532,31.6705,0,0,31.7088,-0.0358376,-2.66237,-0.143803,-0.0137332,0.0054411,-18.5178,-6.5065e-16,2.7766,0,0,-0.00010958,26.5416,-56.7372,103.528,750.901,611.42,537.739,378.799,378.799,378.799,39.912,-65.8882,54.244,715.14,482.582,234.52,216.518,216.518,216.518,-108.281,-7.60842,-154.172,75.3448,2.00988,27.9334,1.18906,-0.9698,1.08921,-223.276,218.018,-0.234495,0,0,0.0415131,104.113,42.6388,-3.15566,-0.392184,-0.0812815,0.479302,-37.508,8.30612,2.82517,0,0,0.00197211,-22.0832,-0.77322,171.147,-27.3964,42.7006,61.7102,637.267,361.148,291.305,349.111,349.111,349.111,39.912,-65.8882,54.244,746.583,544.27,214.144,72.1727,72.1727,72.1727
1914,0,30.2984,0,0,33.3201,4.99865,-23.3007,13.8312,2.04186,1.31857,1729.23,293.686,394.844,0,0,-0.233828,24.1334,-42.0339,95.1627,460.325,618.051,449.691,398.403,398.403,398.403,76.2168,-64.7365,86.5974,449.73,535.044,79.639,209.592,209.592,209.592,-92.6234,-7.00679,-164.402,0.682387,-0.544282,14.1602,527.376,-1261.82,-184.841,64.4827,-1.57955,-16.0784,-7.40613,3.45576,-9.19744,1646.95,1621.81,-544.081,0,0,0.787654,74.1529,-8.64644,9.49562,7.10666,3.37398,-11.0306,1366.73,805.36,236.135,0,0,0.433552,5.54824,-6.95603,144.345,-22.103,0.79395,-171.168,-31.1536,17.3919,76.8243,501.183,395.74,101.242,395.332,395.332,395.332,76.2168,-64.7365,86.5974,430.945,602.263,76.559,69.864,69.8641,69.8641,-18.8209,14.999,80.2387,560.118,331.429,752.773,296.532,296.532,296.532,31.6569,0,0,31.6971,-0.0212968,-2.72523,-0.143564,-0.0143078,0.00461099,-18.5842,-6.86166e-16,2.65332,0,0,-0.000312733,26.5515,-56.6688,103.295,751.636,612.378,538.19,378.721,378.721,378.721,39.7741,-65.977,54.2967,716.532,483.061,234.843,216.518,216.518,216.518,-108.297,-7.488,-154.086,75.3478,1.9168,27.68,1.18178,-0.964269,1.08918,-220.206,214.253,-1.14404,0,0,0.0352288,104.072,42.3216,-3.22355,-0.392122,-0.084156,0.473831,-37.9062,9.33485,2.72804,0,0,3.28948e-05,-22.103,-0.79395,171.168,-27.4916,42.6305,61.6708,638.429,361.761,291.598,349.32,349.32,349.32,39.7741,-65.977,54.2967,748.072,544.699,214.464,72.1727,72.1727,72.1727
1915,0,30.3192,0,0,33.3231,4.97556,-23.2278,13.8095,2.03573,1.32484,1733.64,294.586,394.54,0,0,-0.197761,24.062,-41.9299,95.1489,460.621,618.546,449.539,398.52,398.52,398.52,76.1897,-64.7093,86.5309,449.778,535.284,79.6098,209.592,209.592,209.592,-92.6358,-6.95479,-164.452,0.69299,-0.549488,14.1389,537.152,-1258.98,-184.874,64.391,-1.55596,-16.0171,-7.37126,3.44009,-9.19263,1639.36,1618.05,-541.327,0,0,0.851927,74.091,-8.65666,9.43689,7.10653,3.3582,-11.0032,1361.48,800.509,236.183,0,0,0.498233,5.60131,-7.06412,144.127,-22.1228,0.814568,-171.19,-31.1535,17.4788,76.8585,501.123,395.943,101.234,395.333,395.333,395.333,76.1897,-64.7093,86.5309,431.052,602.518,76.5144,69.864,69.8641,69.8641,-18.8498,15.0004,80.2616,560.35,332.488,753.249,296.532,296.532,296.532,31.6408,0,0,31.683,-0.00682896,-2.78777,-0.143198,-0.0149761,0.00375627,-18.6332,-7.16729e-16,2.54853,0,0,-0.000504177,26.5484,-56.603,103.075,752.399,613.318,538.667,378.65,378.65,378.65,39.64,-66.073,54.3429,717.961,483.581,235.165,216.518,216.518,216.518,-108.304,-7.3665,-153.996,75.3453,1.8203,27.4423,1.17536,-0.957839,1.08913,-217.38,210.16,-2.08196,0,0,0.0284481,104.013,42.0223,-3.29706,-0.392135,-0.0865536,0.468197,-38.3028,10.3899,2.64618,0,0,-0.00200387,-22.1228,-0.814568,171.19,-27.5776,42.5522,61.6304,639.618,362.41,291.868,349.525,349.525,349.525,39.64,-66.073,54.3429,749.603,545.17,214.795,72.1727,72.1727,72.1727
1916,0,30.3357,0,0,33.3226,4.95393,-23.1594,13.7875,2.0298,1.32907,1737.54,295.422,394.201,0,0,-0.159652,23.9858,-41.8194,95.1335,460.93,619.006,449.41,398.642,398.642,398.642,76.1625,-64.6823,86.4627,449.829,535.514,79.5842,209.592,209.592,209.592,-92.6478,-6.90186,-164.503,0.703491,-0.55279,14.1172,546.118,-1256.23,-184.762,64.2924,-1.53134,-15.9532,-7.33637,3.42458,-9.18806,1632.35,1614.4,-538.313,0,0,0.911141,74.0178,-8.66598,9.3836,7.10374,3.34205,-10.9772,1355.61,795.496,236.245,0,0,0.559654,5.63496,-7.17116,143.906,-22.1425,0.835153,-171.211,-31.1489,17.5627,76.8882,501.063,396.136,101.229,395.338,395.338,395.338,76.1625,-64.6823,86.4628,431.162,602.765,76.474,69.8641,69.8641,69.864,-18.8787,15.0018,80.2844,560.588,333.546,753.782,296.532,296.532,296.532,31.6228,0,0,31.6668,0.00718037,-2.84834,-0.142709,-0.0157284,0.0028786,-18.6634,-7.37002e-16,2.46141,0,0,-0.000685515,26.5317,-56.54,102.871,753.19,614.237,539.169,378.587,378.587,378.587,39.5102,-66.1766,54.3835,719.426,484.14,235.487,216.518,216.518,216.518,-108.301,-7.2431,-153.902,75.3372,1.72064,27.2225,1.16995,-0.950576,1.08913,-214.839,205.788,-3.04018,0,0,0.0211973,103.938,41.7429,-3.37718,-0.392243,-0.0884726,0.462489,-38.698,11.464,2.57866,0,0,-0.00416168,-22.1425,-0.835153,171.211,-27.6554,42.4652,61.5878,640.837,363.094,292.115,349.724,349.724,349.724,39.5102,-66.1766,54.3835,751.174,545.681,215.136,72.1727,72.1727,72.1727
1917,0,30.348,0,0,33.3192,4.93441,-23.0977,13.7651,2.02404,1.33164,1741.04,296.206,393.828,0,0,-0.119549,23.9047,-41.7028,95.1178,461.252,619.431,449.304,398.768,398.768,398.768,76.1358,-64.6544,86.3947,449.883,535.731,79.5628,209.592,209.592,209.592,-92.6601,-6.84841,-164.553,0.713883,-0.554307,14.0952,554.335,-1253.56,-184.515,64.1869,-1.50578,-15.8881,-7.30111,3.40979,-9.18384,1625.73,1611.01,-535.133,0,0,0.965528,73.9339,-8.67532,9.33699,7.09854,3.32606,-10.9522,1349.21,790.443,236.297,0,0,0.617689,5.65043,-7.27709,143.682,-22.1622,0.855797,-171.231,-31.1407,17.6433,76.9126,501.009,396.316,101.228,395.346,395.346,395.346,76.1358,-64.6544,86.3947,431.275,602.997,76.4376,69.864,69.8641,69.8641,-18.9077,15.0032,80.307,560.834,334.604,754.373,296.532,296.532,296.532,31.6033,0,0,31.649,0.0203568,-2.9053,-0.142101,-0.0165523,0.00197995,-18.674,-7.45123e-16,2.39015,0,0,-0.000858608,26.5005,-56.4802,102.685,754.008,615.135,539.693,378.532,378.532,378.532,39.3846,-66.2881,54.4192,720.929,484.738,235.81,216.518,216.518,216.518,-108.288,-7.11691,-153.806,75.323,1.61812,27.0223,1.16561,-0.942561,1.08922,-212.612,201.197,-4.01121,0,0,0.0135119,103.845,41.4851,-3.46509,-0.392459,-0.0899277,0.456793,-39.0918,12.5505,2.52375,0,0,-0.00645751,-22.1622,-0.855797,171.231,-27.7258,42.369,61.5416,642.086,363.811,292.339,349.918,349.918,349.918,39.3846,-66.2881,54.4192,752.786,546.232,215.488,72.1727,72.1727,72.1727
1918,0,30.3558,0,0,33.3132,4.91761,-23.0447,13.7423,2.01843,1.333,1744.19,296.95,393.42,0,0,-0.0776273,23.8185,-41.5808,95.1031,461.588,619.823,449.222,398.9,398.9,398.9,76.1102,-64.6244,86.3283,449.941,535.93,79.5463,209.592,209.592,209.592,-92.6732,-6.79483,-164.601,0.724157,-0.554209,14.0725,561.883,-1250.94,-184.148,64.0749,-1.47937,-15.8231,-7.26497,3.39628,-9.18008,1619.23,1608.04,-531.886,0,0,1.01534,73.84,-8.68542,9.2981,7.09125,3.31077,-10.928,1342.33,785.471,236.313,0,0,0.672374,5.64943,-7.38183,143.451,-22.1819,0.876603,-171.252,-31.1297,17.7204,76.931,500.963,396.481,101.234,395.359,395.359,395.359,76.1101,-64.6244,86.3283,431.389,603.211,76.4049,69.8641,69.8641,69.8641,-18.9367,15.0044,80.3297,561.087,335.661,755.02,296.532,296.532,296.532,31.5826,0,0,31.6298,0.0323468,-2.95714,-0.141381,-0.0174328,0.00106379,-18.6648,-7.43027e-16,2.33218,0,0,-0.00102544,26.4545,-56.4238,102.519,754.851,616.012,540.24,378.484,378.485,378.485,39.2633,-66.4078,54.4507,722.469,485.373,236.132,216.518,216.518,216.518,-108.265,-6.98702,-153.707,75.3025,1.5131,26.8432,1.16239,-0.933894,1.08948,-210.712,196.45,-4.98817,0,0,0.00543675,103.736,41.25,-3.56219,-0.392784,-0.090949,0.451192,-39.4834,13.6435,2.47906,0,0,-0.00890131,-22.1819,-0.876603,171.252,-27.7895,42.2631,61.4906,643.365,364.558,292.539,350.107,350.107,350.107,39.2633,-66.4078,54.4507,754.437,546.823,215.853,72.1727,72.1727,72.1727
1919,0,30.359,0,0,33.305,4.9041,-23.0019,13.7187,2.01289,1.33365,1747.1,297.661,392.974,0,0,-0.0341929,23.727,-41.454,95.0904,461.938,620.183,449.164,399.036,399.036,399.036,76.0862,-64.5911,86.2653,450.002,536.107,79.5353,209.592,209.592,209.592,-92.688,-6.74147,-164.645,0.734299,-0.552702,14.0491,568.856,-1248.35,-183.676,63.9565,-1.45223,-15.7592,-7.22744,3.38451,-9.17687,1612.58,1605.61,-528.67,0,0,1.06085,73.7368,-8.69692,9.26776,7.08221,3.29671,-10.9041,1335.07,780.698,236.263,0,0,0.723925,5.63407,-7.48521,143.212,-22.2016,0.897681,-171.273,-31.1168,17.7937,76.9431,500.93,396.627,101.25,395.377,395.377,395.377,76.0862,-64.5911,86.2653,431.502,603.401,76.3758,69.8641,69.8641,69.8641,-18.966,15.0054,80.3525,561.35,336.719,755.725,296.532,296.532,296.532,31.561,0,0,31.6096,0.0428262,-3.00245,-0.14056,-0.0183527,0.000135973,-18.6359,-7.34599e-16,2.28423,0,0,-0.00118795,26.3936,-56.3705,102.373,755.717,616.867,540.806,378.445,378.445,378.445,39.1465,-66.5363,54.479,724.045,486.044,236.454,216.518,216.518,216.518,-108.231,-6.85251,-153.606,75.2754,1.40595,26.6859,1.16025,-0.924683,1.08994,-209.14,191.615,-5.96495,0,0,-0.00297493,103.61,41.0383,-3.66997,-0.393205,-0.0915809,0.445759,-39.8701,14.7374,2.44168,0,0,-0.0114959,-22.2016,-0.897681,171.273,-27.8475,42.147,61.4334,644.676,365.335,292.714,350.29,350.29,350.29,39.1464,-66.5363,54.479,756.127,547.452,216.228,72.1727,72.1727,72.1727
1920,0,30.3577,0,0,33.2948,4.89431,-22.9709,13.6943,2.00733,1.3341,1749.85,298.343,392.481,0,0,0.010328,23.6302,-41.3226,95.0809,462.302,620.513,449.131,399.179,399.179,399.179,76.0644,-64.5534,86.2071,450.067,536.258,79.5301,209.592,209.592,209.592,-92.7052,-6.6886,-164.684,0.744288,-0.550024,14.0247,575.351,-1245.73,-183.116,63.8319,-1.42449,-15.6975,-7.188,3.37491,-9.17432,1605.48,1603.84,-525.576,0,0,1.10229,73.625,-8.71032,9.24654,7.0718,3.28436,-10.8803,1327.52,776.229,236.118,0,0,0.772749,5.60676,-7.58703,142.963,-22.2214,0.919142,-171.294,-31.1027,17.8631,76.9486,500.913,396.754,101.277,395.402,395.402,395.402,76.0644,-64.5534,86.2071,431.613,603.565,76.3499,69.864,69.8641,69.864,-18.9955,15.0061,80.3754,561.623,337.776,756.487,296.532,296.532,296.532,31.5388,0,0,31.5885,0.0515083,-3.03999,-0.139649,-0.0192927,-0.000794636,-18.5878,-7.21288e-16,2.2426,0,0,-0.00134792,26.3178,-56.3202,102.249,756.604,617.7,541.393,378.412,378.412,378.412,39.0339,-66.6738,54.5048,725.658,486.749,236.775,216.518,216.518,216.518,-108.185,-6.71246,-153.504,75.2415,1.29706,26.551,1.15912,-0.915048,1.09065,-207.878,186.759,-6.93616,0,0,-0.0116624,103.468,40.8502,-3.78997,-0.393695,-0.0918802,0.440555,-40.2471,15.8268,2.40832,0,0,-0.0142369,-22.2214,-0.919142,171.294,-27.9005,42.02,61.3692,646.018,366.139,292.863,350.468,350.468,350.468,39.0339,-66.6739,54.5048,757.856,548.118,216.616,72.1727,72.1727,72.1727
1921,0,30.3517,0,0,33.283,4.88855,-22.9527,13.6688,2.00165,1.33486,1752.52,298.996,391.933,0,0,0.0554077,23.528,-41.1872,95.0755,462.68,620.813,449.124,399.327,399.327,399.327,76.0454,-64.5103,86.1547,450.136,536.382,79.5313,209.592,209.592,209.592,-92.7252,-6.63643,-164.716,0.754099,-0.546433,13.999,581.473,-1243.06,-182.485,63.7014,-1.39631,-15.6387,-7.1462,3.3678,-9.17255,1597.65,1602.79,-522.687,0,0,1.13994,73.505,-8.72609,9.23478,7.06044,3.27411,-10.8561,1319.78,772.153,235.846,0,0,0.819434,5.57016,-7.68705,142.701,-22.2411,0.941098,-171.315,-31.0882,17.9285,76.9476,500.915,396.859,101.317,395.433,395.433,395.433,76.0454,-64.5103,86.1547,431.72,603.698,76.3271,69.8641,69.8641,69.8641,-19.0254,15.0065,80.3985,561.906,338.834,757.305,296.532,296.532,296.532,31.5162,0,0,31.5667,0.05815,-3.0687,-0.138658,-0.0202323,-0.00171608,-18.5211,-6.9907e-16,2.20331,0,0,-0.00150685,26.2273,-56.2725,102.147,757.51,618.512,541.997,378.386,378.386,378.386,38.9256,-66.8207,54.529,727.308,487.488,237.096,216.518,216.518,216.518,-108.129,-6.566,-153.4,75.2006,1.18687,26.4383,1.15885,-0.905111,1.09163,-206.896,181.949,-7.89718,0,0,-0.0205586,103.308,40.6855,-3.92373,-0.394216,-0.0919143,0.435624,-40.6074,16.9068,2.37553,0,0,-0.017114,-22.2411,-0.941098,171.315,-27.9494,41.8816,61.2969,647.393,366.967,292.985,350.641,350.641,350.641,38.9256,-66.8207,54.529,759.623,548.821,217.015,72.1727,72.1727,72.1727
1922,0,30.3409,0,0,33.2696,4.887,-22.9478,13.642,1.99573,1.33639,1755.19,299.617,391.315,0,0,0.100447,23.4203,-41.0481,95.0751,463.07,621.085,449.143,399.482,399.482,399.482,76.0295,-64.461,86.1092,450.209,536.475,79.5391,209.592,209.592,209.592,-92.7485,-6.58508,-164.741,0.763706,-0.542206,13.9719,587.323,-1240.3,-181.799,63.5652,-1.36786,-15.5838,-7.10168,3.36338,-9.17162,1588.85,1602.5,-520.068,0,0,1.17403,73.3775,-8.74466,9.23248,7.04851,3.26626,-10.8311,1311.95,768.536,235.419,0,0,0.86472,5.52707,-7.78498,142.425,-22.261,0.963658,-171.336,-31.0738,17.9899,76.9404,500.94,396.942,101.371,395.472,395.472,395.472,76.0295,-64.461,86.1092,431.822,603.797,76.3072,69.8641,69.8641,69.864,-19.0558,15.0065,80.4218,562.2,339.894,758.181,296.532,296.532,296.532,31.4932,0,0,31.5443,0.0625564,-3.08775,-0.1376,-0.0211508,-0.00261352,-18.4369,-6.59711e-16,2.16244,0,0,-0.00166584,26.1225,-56.2269,102.066,758.432,619.301,542.62,378.368,378.368,378.368,38.8216,-66.9772,54.5522,728.994,488.259,237.416,216.518,216.518,216.518,-108.061,-6.41232,-153.295,75.1524,1.0758,26.3476,1.15924,-0.895001,1.09289,-206.147,177.252,-8.8441,0,0,-0.0295916,103.131,40.5433,-4.07271,-0.394713,-0.0917586,0.430995,-40.9419,17.9723,2.33988,0,0,-0.0201109,-22.261,-0.963658,171.336,-27.9949,41.7314,61.2159,648.8,367.82,293.08,350.81,350.81,350.81,38.8216,-66.9772,54.5522,761.427,549.559,217.426,72.1727,72.1727,72.1727
1923,0,30.3256,0,0,33.2547,4.88966,-22.9562,13.614,1.98944,1.33909,1757.92,300.207,390.614,0,0,0.144812,23.3072,-40.9056,95.0804,463.473,621.33,449.187,399.644,399.644,399.644,76.0171,-64.405,86.0711,450.285,536.537,79.5536,209.592,209.592,209.592,-92.7754,-6.53455,-164.759,0.773081,-0.537627,13.9433,592.995,-1237.41,-181.075,63.4233,-1.33934,-15.5334,-7.05423,3.36173,-9.17159,1578.92,1602.97,-517.763,0,0,1.20486,73.2427,-8.76647,9.23939,7.03635,3.26092,-10.8052,1304.12,765.416,234.815,0,0,0.909455,5.48039,-7.88054,142.133,-22.2809,0.986925,-171.358,-31.0599,18.0473,76.9275,500.988,397.002,101.441,395.519,395.519,395.519,76.0171,-64.405,86.0711,431.919,603.863,76.29,69.8641,69.8641,69.8641,-19.0867,15.006,80.4454,562.504,340.956,759.114,296.532,296.532,296.532,31.4701,0,0,31.5214,0.0645833,-3.09652,-0.136486,-0.022028,-0.00346993,-18.336,-5.93741e-16,2.11629,0,0,-0.00182557,26.0041,-56.1829,102.006,759.369,620.068,543.26,378.356,378.356,378.356,38.7217,-67.1436,54.5753,730.717,489.06,237.735,216.518,216.518,216.518,-107.981,-6.25072,-153.189,75.097,0.964273,26.2779,1.16004,-0.884845,1.09444,-205.573,172.728,-9.77368,0,0,-0.0386861,102.936,40.4227,-4.23821,-0.395126,-0.0914937,0.426681,-41.24,19.0187,2.29822,0,0,-0.0232076,-22.2809,-0.986925,171.358,-28.0376,41.5689,61.1259,650.242,368.693,293.146,350.977,350.977,350.977,38.7217,-67.1436,54.5753,763.269,550.331,217.848,72.1727,72.1727,72.1727
